[2024-05-09 16:56:23.742] [info] Loaded model model from file model.osim
[2024-05-09 16:56:35.202] [info] Loaded model model from file model.osim
[2024-05-09 16:56:47.120] [info] ========================================================================
[2024-05-09 16:56:47.120] [info] MocoCasADiSolver starting.
[2024-05-09 16:56:47.120] [info] Thu May  9 16:56:47 2024
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/shoulder1/shoulder_elv/value. bounds: [0, 3.14159]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/shoulder0/elv_angle/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/unrothum/unrothum_r2/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/unrothum/unrothum_r2/value. bounds: [-99999.9, 99999.9]
[2024-05-09 17:34:45.325] [cout] [info]   /forceset/FDSM/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/unrothum/unrothum_r3/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.325] [cout] [info]   /forceset/PQ/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.325] [cout] [info]   /forceset/BICshort/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/unrothum/unrothum_r3/value. bounds: [-99999.9, 99999.9]
[2024-05-09 17:34:45.325] [cout] [info]   /forceset/CORB/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/unrothum/unrothum_r1/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.325] [cout] [info]   /forceset/TRIlong/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/unrothum/unrothum_r1/value. bounds: [-99999.9, 99999.9]
[2024-05-09 17:34:45.325] [cout] [info]   /forceset/EDCI/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.325] [cout] [info]   /forceset/DELT3/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/shoulder2/shoulder_rot/value. bounds: [-1.5708, 2.0944]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/acromioclavicular/acromioclavicular_r1/value. bounds: [-99999.9, 99999.9]
[2024-05-09 17:34:45.325] [cout] [info]   /forceset/EDM/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/acromioclavicular/acromioclavicular_r3/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.325] [cout] [info]   /forceset/FDPI/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/acromioclavicular/acromioclavicular_r3/value. bounds: [-99999.9, 99999.9]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/acromioclavicular/acromioclavicular_r1/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/acromioclavicular/acromioclavicular_r2/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.325] [cout] [info]   /jointset/unrotscap/unrotscap_r2/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.325] [cout] [info]   /forceset/BIClong/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/wrist_hand/wrist_hand_r1/value. bounds: [-99999.9, 99999.9]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/shoulder0/elv_angle/value. bounds: [-1.65806, 2.26893]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/unrotscap/unrotscap_r3/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/unrotscap/unrotscap_r3/value. bounds: [-99999.9, 99999.9]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/sternoclavicular/sternoclavicular_r3/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FDPR/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/sternoclavicular/sternoclavicular_r3/value. bounds: [-99999.9, 99999.9]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/shoulder2/shoulder_rot/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/sternoclavicular/sternoclavicular_r2/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/sternoclavicular/sternoclavicular_r2/value. bounds: [-99999.9, 99999.9]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/LAT1/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/groundthorax/t_z/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/groundthorax/t_z/value. bounds: [-100, 100]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FPL/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/EDCR/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/unrotscap/unrotscap_r2/value. bounds: [-99999.9, 99999.9]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/groundthorax/t_y/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/acromioclavicular/acromioclavicular_r2/value. bounds: [-99999.9, 99999.9]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/groundthorax/t_y/value. bounds: [-100, 100]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/groundthorax/t_x/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FDPM/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/wrist_hand/wrist_hand_r1/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/groundthorax/t_x/value. bounds: [-100, 100]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/groundthorax/r_z/value. bounds: [-6.28319, 6.28319]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/ECRL/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/groundthorax/r_y/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/groundthorax/r_z/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/groundthorax/r_y/value. bounds: [-6.28319, 6.28319]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/EPL/activation. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/radioulnar/pro_sup/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/groundthorax/r_x/speed. bounds: [-50, 50]
[2024-05-09 17:34:45.326] [cout] [info]   /jointset/groundthorax/r_x/value. bounds: [-6.28319, 6.28319]
[2024-05-09 17:34:45.326] [cout] [info] Controls: (total: 50)
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FPL. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/EPL. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/EDCI. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FDPI. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FDPM. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FDPL. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FDSI. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FDPR. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/PT. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FCU. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/EDCL. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FCR. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/ECRB. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FDSL. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/BRD. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/EPB. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/BRA. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/APL. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/BICshort. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/BIClong. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FDSM. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/ANC. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/TRIlat. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/CORB. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/LAT3. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/EDM. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/LAT1. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/PECM3. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/PECM2. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/EDCM. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/PECM1. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/EIP. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/EDCR. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/TRImed. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/TMAJ. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/PQ. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/ECRL. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/TRIlong. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/TMIN. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/PL. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/SUBSC. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/INFSP. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/FDSR. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/LAT2. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/SUPSP. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/DELT3. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/ECU. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/DELT2. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/SUP. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info]   /forceset/DELT1. bounds: [0.01, 1]
[2024-05-09 17:34:45.326] [cout] [info] Parameters: none
[2024-05-09 17:34:50.772] [info] Number of threads: 32
[2024-05-09 17:35:40.391] [info] Set log level to Info.
[2024-05-09 17:35:40.399] [info] ------------------------------------------------------------------------
[2024-05-09 17:35:40.399] [info] Elapsed real time: 55 second(s).
[2024-05-09 17:35:40.399] [info] Thu May  9 17:35:40 2024
[2024-05-09 17:35:40.399] [warning] MocoCasADiSolver did NOT succeed:
[2024-05-09 17:35:40.399] [warning]   Invalid_Number_Detected
[2024-05-09 17:35:40.399] [info] ========================================================================
